notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl (dlc_data.db),provision,EXPRESSION,"F.col(""loan_amount"") * F.col(""LTS"""
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),LTS,dm_package_pnl (dlc_data.db),provision,EXPRESSION,"F.col(""loan_amount"") * F.col(""LTS"""
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),month,dm_package_pnl (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),monthly_rate,dm_package_pnl (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),score,dm_package_pnl (dlc_data.db),score,GROUPBY,
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),tenor,dm_package_pnl (dlc_data.db),tenor,DIRECT,
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),_LITERAL_,dm_package_pnl (dlc_data.db),utm_source,LITERAL,lit('MOMO'
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),volume_hit_fpd30,dm_package_pnl (dlc_data.db),volume_hit_fpd30,DIRECT,
./disbursement/momo/dm_package_pnl_daily.ipynb,contract_details (dlc_data.db),volume_loans,dm_package_pnl (dlc_data.db),volume_loans,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),total_principal,dm_package_pnl_3_col_median (dlc_data.db),COF_cost,EXPRESSION,"F.col(""total_principal"") * (COF / 12"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),total_interest,dm_package_pnl_3_col_median (dlc_data.db),EST_interest_income,EXPRESSION,"col(""total_interest"") * 0.77"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),IR,dm_package_pnl_3_col_median (dlc_data.db),IR,GROUPBY,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),factor,dm_package_pnl_3_col_median (dlc_data.db),LTS,EXPRESSION,"col(""dpd90_3MOB_pct"") * F.col(""factor"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),dpd90_3MOB_pct,dm_package_pnl_3_col_median (dlc_data.db),LTS,EXPRESSION,"col(""dpd90_3MOB_pct"") * F.col(""factor"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),LTS,dm_package_pnl_3_col_median (dlc_data.db),LTS,GROUPBY,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),EST_interest_income,dm_package_pnl_3_col_median (dlc_data.db),actual_interest_income,EXPRESSION,"F.col(""EST_interest_income"") * (1 - F.col(""LTS"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),LTS,dm_package_pnl_3_col_median (dlc_data.db),actual_interest_income,EXPRESSION,"F.col(""EST_interest_income"") * (1 - F.col(""LTS"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),tenor,dm_package_pnl_3_col_median (dlc_data.db),collection_cost,EXPRESSION,"F.lit(collection_cost) * F.col(""tenor"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),contract_id,dm_package_pnl_3_col_median (dlc_data.db),contract_id,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),disbursed_month,dm_package_pnl_3_col_median (dlc_data.db),disbursed_month,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),dpd90_3MOB_pct,dm_package_pnl_3_col_median (dlc_data.db),dpd90_3MOB_pct,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),dpd_90,dm_package_pnl_3_col_median (dlc_data.db),dpd_90,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),factor,dm_package_pnl_3_col_median (dlc_data.db),factor,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),median_mob6,dm_package_pnl_3_col_median (dlc_data.db),factor,EXPRESSION,col('median_mob6'
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),_LITERAL_,dm_package_pnl_3_col_median (dlc_data.db),factor,LITERAL,lit(1
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),group_package_id,dm_package_pnl_3_col_median (dlc_data.db),group_package_id,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),id,dm_package_pnl_3_col_median (dlc_data.db),id,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),prev_balance,dm_package_pnl_3_col_median (dlc_data.db),interest_amt,EXPRESSION,"F.col(""prev_balance"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_rate,dm_package_pnl_3_col_median (dlc_data.db),interest_amt,EXPRESSION,"F.col(""prev_balance"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),ir,dm_package_pnl_3_col_median (dlc_data.db),ir,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),loan_amount,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_term,dm_package_pnl_3_col_median (dlc_data.db),loan_term,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),lts,dm_package_pnl_3_col_median (dlc_data.db),lts,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),momo_score_id,dm_package_pnl_3_col_median (dlc_data.db),momo_score_id,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),_LITERAL_,dm_package_pnl_3_col_median (dlc_data.db),month,LITERAL,"F.expr(""sequence(1, tenor)"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),month,dm_package_pnl_3_col_median (dlc_data.db),month,ARRAY_EXPR,"F.explode(F.col(""month"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),monthly_payment,EXPRESSION,"(F.col(""loan_amount"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_rate,dm_package_pnl_3_col_median (dlc_data.db),monthly_payment,EXPRESSION,"(F.col(""loan_amount"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),ir,dm_package_pnl_3_col_median (dlc_data.db),monthly_rate,EXPRESSION,"F.col(""ir"") / 12"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),package_id,dm_package_pnl_3_col_median (dlc_data.db),package_id,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),actual_interest_income,dm_package_pnl_3_col_median (dlc_data.db),partner_sharing,EXPRESSION,"(F.col(""actual_interest_income"") - F.col(""provision"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),provision,dm_package_pnl_3_col_median (dlc_data.db),partner_sharing,EXPRESSION,"(F.col(""actual_interest_income"") - F.col(""provision"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),project_profit,dm_package_pnl_3_col_median (dlc_data.db),pbt,EXPRESSION,"F.col(""project_profit"") - F.col(""partner_sharing"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),partner_sharing,dm_package_pnl_3_col_median (dlc_data.db),pbt,EXPRESSION,"F.col(""project_profit"") - F.col(""partner_sharing"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),pbt_ratio,dm_package_pnl_3_col_median (dlc_data.db),pbt_ratio,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),pbt_ratio,EXPRESSION,"F.col(""pbt"") / F.col(""loan_amount"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),pbt,dm_package_pnl_3_col_median (dlc_data.db),pbt_ratio,EXPRESSION,"F.col(""pbt"") / F.col(""loan_amount"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_payment,dm_package_pnl_3_col_median (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),month,dm_package_pnl_3_col_median (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_rate,dm_package_pnl_3_col_median (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_payment,dm_package_pnl_3_col_median (dlc_data.db),principal_amt,EXPRESSION,"F.col(""monthly_payment"") - F.col(""interest_amt"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),interest_amt,dm_package_pnl_3_col_median (dlc_data.db),principal_amt,EXPRESSION,"F.col(""monthly_payment"") - F.col(""interest_amt"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),principal_amt,dm_package_pnl_3_col_median (dlc_data.db),principal_amt,EXPRESSION,"F.col(""principal_amt"") + F.col(""remaining_balance"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),remaining_balance,dm_package_pnl_3_col_median (dlc_data.db),principal_amt,EXPRESSION,"F.col(""principal_amt"") + F.col(""remaining_balance"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),collection_cost,dm_package_pnl_3_col_median (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),provision,dm_package_pnl_3_col_median (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),COF_cost,dm_package_pnl_3_col_median (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),project_revenue,dm_package_pnl_3_col_median (dlc_data.db),project_profit,EXPRESSION,"F.col(""project_revenue"") - F.col(""project_cost"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),project_cost,dm_package_pnl_3_col_median (dlc_data.db),project_profit,EXPRESSION,"F.col(""project_revenue"") - F.col(""project_cost"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),actual_interest_income,dm_package_pnl_3_col_median (dlc_data.db),project_revenue,EXPRESSION,"F.col(""actual_interest_income"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),provision,EXPRESSION,"F.col(""loan_amount"") * F.col(""LTS"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),LTS,dm_package_pnl_3_col_median (dlc_data.db),provision,EXPRESSION,"F.col(""loan_amount"") * F.col(""LTS"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),reloan_event,dm_package_pnl_3_col_median (dlc_data.db),reloan_event,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),month,dm_package_pnl_3_col_median (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_amount,dm_package_pnl_3_col_median (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),monthly_rate,dm_package_pnl_3_col_median (dlc_data.db),remaining_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"""
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),score,dm_package_pnl_3_col_median (dlc_data.db),score,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),tenor,dm_package_pnl_3_col_median (dlc_data.db),tenor,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),loan_term,dm_package_pnl_3_col_median (dlc_data.db),tenor,EXPRESSION,col('loan_term'
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),type,dm_package_pnl_3_col_median (dlc_data.db),type,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),reloanevent,dm_package_pnl_3_col_median (dlc_data.db),type,CONDITIONAL,"when(col('reloanevent')=='false', lit('New'"
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),_LITERAL_,dm_package_pnl_3_col_median (dlc_data.db),utm_source,LITERAL,lit('MOMO'
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),version,dm_package_pnl_3_col_median (dlc_data.db),version,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),volume_hit_dpd90_3MOB,dm_package_pnl_3_col_median (dlc_data.db),volume_hit_dpd90_3MOB,DIRECT,
./disbursement/momo/dm_package_pnl_3_col_median.ipynb,score_info (dlc_data.db),volume_loans,dm_package_pnl_3_col_median (dlc_data.db),volume_loans,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),total_principal,dm_package_pnl_by_disbursed_month (dlc_data.db),COF_cost,EXPRESSION,"F.col(""total_principal"") * (COF / 12"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),total_interest,dm_package_pnl_by_disbursed_month (dlc_data.db),EST_interest_income,EXPRESSION,"col(""total_interest"") * 0.77"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),IR,dm_package_pnl_by_disbursed_month (dlc_data.db),IR,GROUPBY,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),factor,dm_package_pnl_by_disbursed_month (dlc_data.db),LTS,EXPRESSION,"col(""FPD_30(%)"") * F.col(""factor"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),_LITERAL_,dm_package_pnl_by_disbursed_month (dlc_data.db),LTS,LITERAL,when(col('FPD_30(%)'
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),LTS,dm_package_pnl_by_disbursed_month (dlc_data.db),LTS,GROUPBY,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),EST_interest_income,dm_package_pnl_by_disbursed_month (dlc_data.db),actual_interest_income,EXPRESSION,"F.col(""EST_interest_income"") * (1 - F.col(""LTS"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),LTS,dm_package_pnl_by_disbursed_month (dlc_data.db),actual_interest_income,EXPRESSION,"F.col(""EST_interest_income"") * (1 - F.col(""LTS"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),tenor,dm_package_pnl_by_disbursed_month (dlc_data.db),collection_cost,EXPRESSION,"F.lit(collection_cost) * F.col(""tenor"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),contract_id,dm_package_pnl_by_disbursed_month (dlc_data.db),contract_id,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),disbursed_month,dm_package_pnl_by_disbursed_month (dlc_data.db),disbursed_month,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),dpd_30,dm_package_pnl_by_disbursed_month (dlc_data.db),dpd_30,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),tenor,dm_package_pnl_by_disbursed_month (dlc_data.db),factor,CONDITIONAL,"F.when(F.col(""tenor"") == 1, 2.42"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),group_package_id,dm_package_pnl_by_disbursed_month (dlc_data.db),group_package_id,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),prev_balance,dm_package_pnl_by_disbursed_month (dlc_data.db),interest_amt,EXPRESSION,"F.col(""prev_balance"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),monthly_rate,dm_package_pnl_by_disbursed_month (dlc_data.db),interest_amt,EXPRESSION,"F.col(""prev_balance"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),ir,dm_package_pnl_by_disbursed_month (dlc_data.db),ir,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl_by_disbursed_month (dlc_data.db),loan_amount,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),lts,dm_package_pnl_by_disbursed_month (dlc_data.db),lts,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),factor,dm_package_pnl_by_disbursed_month (dlc_data.db),lts,EXPRESSION,col('factor'
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),_LITERAL_,dm_package_pnl_by_disbursed_month (dlc_data.db),month,LITERAL,"F.expr(""sequence(1, tenor)"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),month,dm_package_pnl_by_disbursed_month (dlc_data.db),month,ARRAY_EXPR,"F.explode(F.col(""month"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl_by_disbursed_month (dlc_data.db),monthly_payment,EXPRESSION,"(F.col(""loan_amount"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),monthly_rate,dm_package_pnl_by_disbursed_month (dlc_data.db),monthly_payment,EXPRESSION,"(F.col(""loan_amount"") * F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),ir,dm_package_pnl_by_disbursed_month (dlc_data.db),monthly_rate,EXPRESSION,"F.col(""ir"") / 12"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),package_id,dm_package_pnl_by_disbursed_month (dlc_data.db),package_id,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),actual_interest_income,dm_package_pnl_by_disbursed_month (dlc_data.db),partner_sharing,EXPRESSION,"(F.col(""actual_interest_income"") - F.col(""provision"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),provision,dm_package_pnl_by_disbursed_month (dlc_data.db),partner_sharing,EXPRESSION,"(F.col(""actual_interest_income"") - F.col(""provision"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),project_profit,dm_package_pnl_by_disbursed_month (dlc_data.db),pbt,EXPRESSION,"F.col(""project_profit"") - F.col(""partner_sharing"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),partner_sharing,dm_package_pnl_by_disbursed_month (dlc_data.db),pbt,EXPRESSION,"F.col(""project_profit"") - F.col(""partner_sharing"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),pbt_ratio,dm_package_pnl_by_disbursed_month (dlc_data.db),pbt_ratio,DIRECT,
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl_by_disbursed_month (dlc_data.db),pbt_ratio,EXPRESSION,"F.col(""pbt"") / F.col(""loan_amount"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),pbt,dm_package_pnl_by_disbursed_month (dlc_data.db),pbt_ratio,EXPRESSION,"F.col(""pbt"") / F.col(""loan_amount"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),monthly_payment,dm_package_pnl_by_disbursed_month (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),month,dm_package_pnl_by_disbursed_month (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),loan_amount,dm_package_pnl_by_disbursed_month (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),monthly_rate,dm_package_pnl_by_disbursed_month (dlc_data.db),prev_balance,EXPRESSION,"F.col(""loan_amount"") * F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - F.col(""monthly_payment"") * ((F.pow(1 + F.col(""monthly_rate""), F.col(""month"") - 1) - 1) / F.col(""monthly_rate"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),monthly_payment,dm_package_pnl_by_disbursed_month (dlc_data.db),principal_amt,EXPRESSION,"F.col(""monthly_payment"") - F.col(""interest_amt"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),interest_amt,dm_package_pnl_by_disbursed_month (dlc_data.db),principal_amt,EXPRESSION,"F.col(""monthly_payment"") - F.col(""interest_amt"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),principal_amt,dm_package_pnl_by_disbursed_month (dlc_data.db),principal_amt,EXPRESSION,"F.col(""principal_amt"") + F.col(""remaining_balance"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),remaining_balance,dm_package_pnl_by_disbursed_month (dlc_data.db),principal_amt,EXPRESSION,"F.col(""principal_amt"") + F.col(""remaining_balance"""
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),collection_cost,dm_package_pnl_by_disbursed_month (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),provision,dm_package_pnl_by_disbursed_month (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),COF_cost,dm_package_pnl_by_disbursed_month (dlc_data.db),project_cost,EXPRESSION,"F.col(""provision"") + F.lit(sms_cost) + F.lit(eKYC_cost) + F.lit(disbursement_cost) + F.col(""COF_cost"") + F.col(""collection_cost"") + F.lit(cic) + F.lit(pcb) + F.lit(e_sign_cost) + F.lit(OPEC"
./disbursement/momo/dm_package_pnl_by_disbursed_month_daily.ipynb,contract_details (dlc_data.db),project_revenue,dm_package_pnl_by_disbursed_month (dlc_data.db),project_profit,EXPRESSION,"F.col(""project_revenue"") - F.col(""project_cost"""
